"","recorded_by_mdy","typed_by_mdy","session","block","pot_ID","treatment","sample_month","sample_day","sample_year","period","weight_lbs","weight_grams","remarks"
"3576","GX - 07/22/2018","GX - 07/22/2018",5,"B1","SESE-19","WW",7,22,2018,"T2",4.57,2073,NA
"3577","GX - 07/22/2018","GX - 07/22/2018",5,"B1","SEAC-12","WW",7,22,2018,"T2",4.38,1987,NA
"3578","GX - 07/22/2018","GX - 07/22/2018",5,"B1","FERU-16","WW",7,22,2018,"T2",4.41,2000,NA
"3579","GX - 07/22/2018","GX - 07/22/2018",5,"B1","VAMA-1","WW",7,22,2018,"T2",4.27,1937,NA
"3580","GX - 07/22/2018","GX - 07/22/2018",5,"B1","DEFL-2","WW",7,22,2018,"T2",4.18,1896,NA
"3581","GX - 07/22/2018","GX - 07/22/2018",5,"B1","SEAL-7","WW",7,22,2018,"T2",4.2,1905,NA
"3582","GX - 07/22/2018","GX - 07/22/2018",5,"B1","SITR-11","WW",7,22,2018,"T2",4.17,1891,NA
"3583","GX - 07/22/2018","GX - 07/22/2018",5,"B1","SYNO-14","WW",7,22,2018,"T2",4.51,2046,NA
"3584","GX - 07/22/2018","GX - 07/22/2018",5,"B1","EMNI-1","WW",7,22,2018,"T2",4.7,2132,NA
"3585","GX - 07/22/2018","GX - 07/22/2018",5,"B1","SOBI-11","WW",7,22,2018,"T2",4.27,1937,NA
"3586","GX - 07/22/2018","GX - 07/22/2018",5,"B1","PLMA-5","WW",7,22,2018,"T2",4.21,1910,NA
"3587","GX - 07/22/2018","GX - 07/22/2018",5,"B1","DASP-17","WW",7,22,2018,"T2",4.24,1923,NA
"3588","GX - 07/22/2018","GX - 07/22/2018",5,"B1","SC-9","WW",7,22,2018,"T2",4.46,2023,NA
"3589","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SOBI-15","WW",7,22,2018,"T2",4.21,1910,NA
"3590","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SESE-3","WW",7,22,2018,"T2",4.54,2059,NA
"3591","GX - 07/22/2018","GX - 07/22/2018",5,"B2","DEFL-9","WW",7,22,2018,"T2",4.03,1828,NA
"3592","GX - 07/22/2018","GX - 07/22/2018",5,"B2","VAMA-9","WW",7,22,2018,"T2",4.41,2000,NA
"3593","GX - 07/22/2018","GX - 07/22/2018",5,"B2","FERU-14","WW",7,22,2018,"T2",4.26,1932,NA
"3594","GX - 07/22/2018","GX - 07/22/2018",5,"B2","PLMA-17","WW",7,22,2018,"T2",4.64,2105,NA
"3595","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SEAC-2","WW",7,22,2018,"T2",4.38,1987,NA
"3596","GX - 07/22/2018","GX - 07/22/2018",5,"B2","EMNI-20","WW",7,22,2018,"T2",4.66,2114,NA
"3597","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SC-12","WW",7,22,2018,"T2",4.68,2123,NA
"3598","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SEAL-2","WW",7,22,2018,"T2",4.47,2028,NA
"3599","GX - 07/22/2018","GX - 07/22/2018",5,"B2","DASP-18","WW",7,22,2018,"T2",4.28,1941,NA
"3600","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SITR-18","WW",7,22,2018,"T2",3.82,1733,NA
"3601","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SYNO-16","WW",7,22,2018,"T2",4.25,1928,NA
"3602","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SESE-8","WW",7,22,2018,"T2",4.58,2077,NA
"3603","GX - 07/22/2018","GX - 07/22/2018",5,"B2","FERU-12","WW",7,22,2018,"T2",4.29,1946,NA
"3604","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SEAC-1","WW",7,22,2018,"T2",4.22,1914,NA
"3605","GX - 07/22/2018","GX - 07/22/2018",5,"B2","VAMA-10","WW",7,22,2018,"T2",4.23,1919,NA
"3606","GX - 07/22/2018","GX - 07/22/2018",5,"B2","DEFL-16","WW",7,22,2018,"T2",4.2,1905,"typo; changed from DEFL-10 to DEFL-16"
"3607","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SEAL-13","WW",7,22,2018,"T2",4.26,1932,NA
"3608","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SITR-6","WW",7,22,2018,"T2",4.39,1991,NA
"3609","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SYNO-2","WW",7,22,2018,"T2",4.52,2050,NA
"3610","GX - 07/22/2018","GX - 07/22/2018",5,"B2","EMNI-7","WW",7,22,2018,"T2",4.67,2118,NA
"3611","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SOBI-2","WW",7,22,2018,"T2",4.46,2023,"typo; changed from SOBI-20 to SOBI-2"
"3612","GX - 07/22/2018","GX - 07/22/2018",5,"B2","PLMA-1","WW",7,22,2018,"T2",4.4,1996,NA
"3613","GX - 07/22/2018","GX - 07/22/2018",5,"B2","DASP-5","WW",7,22,2018,"T2",4.36,1978,NA
"3614","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SC-19","WW",7,22,2018,"T2",4.29,1946,NA
"3615","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SOBI-15","WW",7,22,2018,"T1",3.7,1678,NA
"3616","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SESE-3","WW",7,22,2018,"T1",4.09,1855,NA
"3617","GX - 07/22/2018","GX - 07/22/2018",5,"B2","DEFL-9","WW",7,22,2018,"T1",3.67,1665,NA
"3618","GX - 07/22/2018","GX - 07/22/2018",5,"B2","VAMA-9","WW",7,22,2018,"T1",4.18,1896,NA
"3619","GX - 07/22/2018","GX - 07/22/2018",5,"B2","FERU-14","WW",7,22,2018,"T1",3.76,1705,NA
"3620","GX - 07/22/2018","GX - 07/22/2018",5,"B2","PLMA-17","WW",7,22,2018,"T1",4.13,1873,NA
"3621","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SEAC-2","WW",7,22,2018,"T1",4.07,1846,NA
"3622","GX - 07/22/2018","GX - 07/22/2018",5,"B2","EMNI-20","WW",7,22,2018,"T1",4.41,2000,NA
"3623","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SC-12","WW",7,22,2018,"T1",4.4,1996,"typo; changed from SC-20 to SC-12"
"3624","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SEAL-2","WW",7,22,2018,"T1",4.02,1823,NA
"3625","GX - 07/22/2018","GX - 07/22/2018",5,"B2","DASP-18","WW",7,22,2018,"T1",4.03,1828,NA
"3626","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SITR-18","WW",7,22,2018,"T1",3.57,1619,NA
"3627","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SYNO-16","WW",7,22,2018,"T1",3.67,1665,NA
"3628","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SESE-8","WW",7,22,2018,"T1",4.07,1846,NA
"3629","GX - 07/22/2018","GX - 07/22/2018",5,"B2","FERU-12","WW",7,22,2018,"T1",3.83,1737,NA
"3630","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SEAC-1","WW",7,22,2018,"T1",3.84,1742,NA
"3631","GX - 07/22/2018","GX - 07/22/2018",5,"B2","VAMA-10","WW",7,22,2018,"T1",4,1814,NA
"3632","GX - 07/22/2018","GX - 07/22/2018",5,"B2","DEFL-16","WW",7,22,2018,"T1",3.9,1769,"typo; changed from DEFL-10 to DEFL-16"
"3633","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SEAL-13","WW",7,22,2018,"T1",3.89,1764,NA
"3634","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SITR-6","WW",7,22,2018,"T1",4.15,1882,NA
"3635","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SYNO-2","WW",7,22,2018,"T1",4.02,1823,NA
"3636","GX - 07/22/2018","GX - 07/22/2018",5,"B2","EMNI-7","WW",7,22,2018,"T1",4.46,2023,NA
"3637","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SOBI-2","WW",7,22,2018,"T1",3.7,1678,"typo; changed from SOBI-20 to SOBI-2"
"3638","GX - 07/22/2018","GX - 07/22/2018",5,"B2","PLMA-1","WW",7,22,2018,"T1",3.95,1792,NA
"3639","GX - 07/22/2018","GX - 07/22/2018",5,"B2","DASP-5","WW",7,22,2018,"T1",4.3,1950,NA
"3640","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SC-19","WW",7,22,2018,"T1",3.97,1801,NA
"3641","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SOBI-14","WW",7,22,2018,"T1",3.78,1715,NA
"3642","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SESE-16","WW",7,22,2018,"T1",3.89,1764,NA
"3643","GX - 07/22/2018","GX - 07/22/2018",5,"B3","DEFL-5","WW",7,22,2018,"T1",3.81,1728,NA
"3644","GX - 07/22/2018","GX - 07/22/2018",5,"B3","VAMA-2","WW",7,22,2018,"T1",4.01,1819,NA
"3645","GX - 07/22/2018","GX - 07/22/2018",5,"B3","FERU-18","WW",7,22,2018,"T1",4.75,2155,"typo; changed from FERU-8 to FERU-18"
"3646","GX - 07/22/2018","GX - 07/22/2018",5,"B3","PLMA-12","WW",7,22,2018,"T1",3.85,1746,NA
"3647","GX - 07/22/2018","GX - 07/23/2018",3,"B1","SEAC-11","WD",7,22,2018,"T4",4.15,1882,"imputed value"
"3648","GX - 07/22/2018","GX - 07/22/2018",5,"B3","EMNI-??","WW",7,22,2018,"T1",4.38,1987,NA
"3649","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SC-18","WW",7,22,2018,"T1",4.31,1955,NA
"3650","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SEAL-9","WW",7,22,2018,"T1",3.91,1774,NA
"3651","GX - 07/22/2018","GX - 07/22/2018",5,"B3","DASP-10","WW",7,22,2018,"T1",4.05,1837,NA
"3652","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SITR-13","WW",7,22,2018,"T1",3.74,1696,NA
"3653","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SYNO-7","WW",7,22,2018,"T1",3.56,1615,NA
"3654","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SESE-13","WW",7,22,2018,"T1",3.99,1810,NA
"3655","GX - 07/22/2018","GX - 07/22/2018",5,"B3","FERU-7","WW",7,22,2018,"T1",4.22,1914,NA
"3656","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SEAC-10","WW",7,22,2018,"T1",3.86,1751,NA
"3657","GX - 07/22/2018","GX - 07/22/2018",5,"B3","VAMA-18","WW",7,22,2018,"T1",3.94,1787,NA
"3658","GX - 07/22/2018","GX - 07/22/2018",5,"B3","DEFL-12","WW",7,22,2018,"T1",3.78,1715,NA
"3659","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SEAL-16","WW",7,22,2018,"T1",3.93,1783,NA
"3660","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SITR-8","WW",7,22,2018,"T1",4.19,1901,NA
"3661","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SYNO-1","WW",7,22,2018,"T1",3.81,1728,NA
"3662","GX - 07/22/2018","GX - 07/22/2018",5,"B3","EMNI-11","WW",7,22,2018,"T1",4.43,2009,NA
"3663","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SOBI-16","WW",7,22,2018,"T1",3.97,1801,NA
"3664","GX - 07/22/2018","GX - 07/22/2018",5,"B3","PLMA-4","WW",7,22,2018,"T1",3.61,1637,NA
"3665","GX - 07/22/2018","GX - 07/22/2018",5,"B3","DASP-7","WW",7,22,2018,"T1",4.05,1837,NA
"3666","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SC-10","WW",7,22,2018,"T1",4.18,1896,NA
"3667","GX - 07/22/2018","GX - 07/22/2018",5,"B1","SOBI-20","WW",7,17,2018,"T3",4.42,2005,NA
"3668","GX - 07/22/2018","GX - 07/22/2018",5,"B1","SESE-9","WW",7,17,2018,"T3",4.47,2028,NA
"3669","GX - 07/22/2018","GX - 07/22/2018",5,"B1","DEFL-15","WW",7,17,2018,"T3",4.02,1823,NA
"3670","GX - 07/22/2018","GX - 07/22/2018",5,"B1","VAMA-16","WW",7,17,2018,"T3",4.02,1823,NA
"3671","GX - 07/22/2018","GX - 07/22/2018",5,"B1","FERU-3","WW",7,17,2018,"T3",4.15,1882,NA
"3672","GX - 07/22/2018","GX - 07/22/2018",5,"B1","PLMA-11","WW",7,17,2018,"T3",4.37,1982,NA
"3673","GX - 07/22/2018","GX - 07/22/2018",5,"B1","SEAC-9","WW",7,17,2018,"T3",4.34,1969,NA
"3674","GX - 07/22/2018","GX - 07/22/2018",5,"B1","EMNI-2","WW",7,17,2018,"T3",4.61,2091,NA
"3675","GX - 07/22/2018","GX - 07/22/2018",5,"B1","SC-14","WW",7,17,2018,"T3",4.49,2037,NA
"3676","GX - 07/22/2018","GX - 07/22/2018",5,"B1","SEAL-5","WW",7,17,2018,"T3",4.22,1914,NA
"3677","GX - 07/22/2018","GX - 07/22/2018",5,"B1","DASP-9","WW",7,17,2018,"T3",4.14,1878,NA
"3678","GX - 07/22/2018","GX - 07/22/2018",5,"B1","SITR-4","WW",7,17,2018,"T3",4.36,1978,NA
"3679","GX - 07/22/2018","GX - 07/22/2018",5,"B1","SYNO-13","WW",7,17,2018,"T3",4.11,1864,NA
"3680","GX - 07/22/2018","GX - 07/22/2018",5,"B1","SESE-19","WW",7,17,2018,"T3",4.53,2055,NA
"3681","GX - 07/22/2018","GX - 07/22/2018",5,"B1","SEAC-12","WW",7,17,2018,"T3",4.36,1978,NA
"3682","GX - 07/22/2018","GX - 07/22/2018",5,"B1","FERU-16","WW",7,17,2018,"T3",4.37,1982,NA
"3683","GX - 07/22/2018","GX - 07/22/2018",5,"B1","VAMA-1","WW",7,17,2018,"T3",4.22,1914,NA
"3684","GX - 07/22/2018","GX - 07/22/2018",5,"B1","DEFL-2","WW",7,17,2018,"T3",4.16,1887,NA
"3685","GX - 07/22/2018","GX - 07/22/2018",5,"B1","SEAL-7","WW",7,17,2018,"T3",4.15,1882,NA
"3686","GX - 07/22/2018","GX - 07/22/2018",5,"B1","SITR-11","WW",7,17,2018,"T3",4.13,1873,NA
"3687","GX - 07/22/2018","GX - 07/22/2018",5,"B1","SYNO-14","WW",7,17,2018,"T3",4.43,2009,NA
"3688","GX - 07/22/2018","GX - 07/22/2018",5,"B1","EMNI-1","WW",7,17,2018,"T3",4.68,2123,NA
"3689","GX - 07/22/2018","GX - 07/22/2018",5,"B1","SOBI-11","WW",7,17,2018,"T3",4.2,1905,NA
"3690","GX - 07/22/2018","GX - 07/22/2018",5,"B1","PLMA-5","WW",7,17,2018,"T3",4.16,1887,NA
"3691","GX - 07/22/2018","GX - 07/22/2018",5,"B1","DASP-17","WW",7,17,2018,"T3",4.21,1910,NA
"3692","GX - 07/22/2018","GX - 07/22/2018",5,"B1","SC-9","WW",7,17,2018,"T3",4.43,2009,NA
"3693","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SOBI-15","WW",7,22,2018,"T3",4.16,1887,NA
"3694","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SESE-3","WW",7,22,2018,"T3",4.49,2037,NA
"3695","GX - 07/22/2018","GX - 07/22/2018",5,"B2","DEFL-9","WW",7,22,2018,"T3",4,1814,NA
"3696","GX - 07/22/2018","GX - 07/22/2018",5,"B2","VAMA-9","WW",7,22,2018,"T3",4.38,1987,NA
"3697","GX - 07/22/2018","GX - 07/22/2018",5,"B2","FERU-14","WW",7,22,2018,"T3",4.2,1905,NA
"3698","GX - 07/22/2018","GX - 07/22/2018",5,"B2","PLMA-17","WW",7,22,2018,"T3",4.58,2077,NA
"3699","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SEAC-2","WW",7,22,2018,"T3",4.34,1969,NA
"3700","GX - 07/22/2018","GX - 07/22/2018",5,"B2","EMNI-20","WW",7,22,2018,"T3",4.63,2100,NA
"3701","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SC-12","WW",7,22,2018,"T3",4.65,2109,NA
"3702","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SEAL-2","WW",7,22,2018,"T3",4.43,2009,NA
"3703","GX - 07/22/2018","GX - 07/22/2018",5,"B2","DASP-18","WW",7,22,2018,"T3",4.26,1932,NA
"3704","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SITR-18","WW",7,22,2018,"T3",3.78,1715,NA
"3705","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SYNO-16","WW",7,22,2018,"T3",4.18,1896,NA
"3706","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SESE-8","WW",7,22,2018,"T3",4.54,2059,NA
"3707","GX - 07/22/2018","GX - 07/22/2018",5,"B2","FERU-12","WW",7,22,2018,"T3",4.24,1923,NA
"3708","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SEAC-1","WW",7,22,2018,"T3",4.19,1901,NA
"3709","GX - 07/22/2018","GX - 07/22/2018",5,"B2","VAMA-10","WW",7,22,2018,"T3",4.2,1905,NA
"3710","GX - 07/22/2018","GX - 07/22/2018",5,"B2","DEFL-16","WW",7,22,2018,"T3",4.17,1891,"typo; changed from DEFL-10 to DEFL-16"
"3711","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SEAL-13","WW",7,22,2018,"T3",4.2,1905,NA
"3712","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SITR-6","WW",7,22,2018,"T3",4.34,1969,NA
"3713","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SYNO-2","WW",7,22,2018,"T3",4.48,2032,NA
"3714","GX - 07/22/2018","GX - 07/22/2018",5,"B2","EMNI-7","WW",7,22,2018,"T3",4.63,2100,NA
"3715","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SOBI-2","WW",7,22,2018,"T3",4.38,1987,"typo; changed from SOBI-20 to SOBI-2"
"3716","GX - 07/22/2018","GX - 07/22/2018",5,"B2","PLMA-1","WW",7,22,2018,"T3",4.34,1969,NA
"3717","GX - 07/22/2018","GX - 07/22/2018",5,"B2","DASP-5","WW",7,22,2018,"T3",4.32,1960,NA
"3718","GX - 07/22/2018","GX - 07/22/2018",5,"B2","SC-19","WW",7,22,2018,"T3",4.25,1928,NA
"3719","GX - 07/24/2018","GX - 07/24/2018",5,"B2","SOBI-15","WW",7,24,2018,"T4",4.04,1833,NA
"3720","GX - 07/24/2018","GX - 07/24/2018",5,"B2","SESE-3","WW",7,24,2018,"T4",4.41,2000,NA
"3721","GX - 07/24/2018","GX - 07/24/2018",5,"B2","DEFL-9","WW",7,24,2018,"T4",3.91,1774,NA
"3722","GX - 07/24/2018","GX - 07/24/2018",5,"B2","VAMA-9","WW",7,24,2018,"T4",4.34,1969,NA
"3723","GX - 07/24/2018","GX - 07/24/2018",5,"B2","FERU-14","WW",7,24,2018,"T4",4.09,1855,NA
"3724","GX - 07/24/2018","GX - 07/24/2018",5,"B2","PLMA-17","WW",7,24,2018,"T4",4.47,2028,NA
"3725","GX - 07/24/2018","GX - 07/24/2018",5,"B2","SEAC-2","WW",7,24,2018,"T4",4.24,1923,NA
"3726","GX - 07/24/2018","GX - 07/24/2018",5,"B2","EMNI-20","WW",7,24,2018,"T4",4.59,2082,NA
"3727","GX - 07/24/2018","GX - 07/24/2018",5,"B2","SC-12","WW",7,24,2018,"T4",4.6,2087,NA
"3728","GX - 07/24/2018","GX - 07/24/2018",5,"B2","SEAL-2","WW",7,24,2018,"T4",4.35,1973,NA
"3729","GX - 07/24/2018","GX - 07/24/2018",5,"B2","DASP-18","WW",7,24,2018,"T4",4.22,1914,NA
"3730","GX - 07/24/2018","GX - 07/24/2018",5,"B2","SITR-18","WW",7,24,2018,"T4",3.73,1692,NA
"3731","GX - 07/24/2018","GX - 07/24/2018",5,"B2","SYNO-16","WW",7,24,2018,"T4",4.02,1823,NA
"3732","GX - 07/24/2018","GX - 07/24/2018",5,"B2","SESE-8","WW",7,24,2018,"T4",4.44,2014,NA
"3733","GX - 07/24/2018","GX - 07/24/2018",5,"B2","FERU-12","WW",7,24,2018,"T4",4.14,1878,NA
"3734","GX - 07/24/2018","GX - 07/24/2018",5,"B2","SEAC-1","WW",7,24,2018,"T4",4.11,1864,NA
"3735","GX - 07/24/2018","GX - 07/24/2018",5,"B2","VAMA-10","WW",7,24,2018,"T4",4.16,1887,NA
"3736","GX - 07/24/2018","GX - 07/24/2018",5,"B2","DEFL-16","WW",7,24,2018,"T4",4.1,1860,"typo; changed from DEFL-10 to DEFL-16"
"3737","GX - 07/24/2018","GX - 07/24/2018",5,"B2","SEAL-13","WW",7,24,2018,"T4",4.13,1873,NA
"3738","GX - 07/24/2018","GX - 07/24/2018",5,"B2","SITR-6","WW",7,24,2018,"T4",4.3,1950,NA
"3739","GX - 07/24/2018","GX - 07/24/2018",5,"B2","SYNO-2","WW",7,24,2018,"T4",4.34,1969,NA
"3740","GX - 07/24/2018","GX - 07/24/2018",5,"B2","EMNI-7","WW",7,24,2018,"T4",4.6,2087,NA
"3741","GX - 07/24/2018","GX - 07/24/2018",5,"B2","SOBI-2","WW",7,24,2018,"T4",4.17,1891,"typo; changed from SOBI-20 to SOBI-2"
"3742","GX - 07/24/2018","GX - 07/24/2018",5,"B2","PLMA-1","WW",7,24,2018,"T4",4.23,1919,NA
"3743","GX - 07/24/2018","GX - 07/24/2018",5,"B2","DASP-5","WW",7,24,2018,"T4",4.27,1937,NA
"3744","GX - 07/24/2018","GX - 07/24/2018",5,"B2","SC-19","WW",7,24,2018,"T4",4.19,1901,NA
"3745","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SOBI-14","WW",7,22,2018,"T2",4.51,2046,NA
"3746","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SESE-16","WW",7,22,2018,"T2",4.25,1928,NA
"3747","GX - 07/22/2018","GX - 07/22/2018",5,"B3","DEFL-5","WW",7,22,2018,"T2",4.21,1910,NA
"3748","GX - 07/22/2018","GX - 07/22/2018",5,"B3","VAMA-2","WW",7,22,2018,"T2",4.25,1928,NA
"3749","GX - 07/22/2018","GX - 07/22/2018",5,"B3","FERU-18","WW",7,22,2018,"T2",4.41,2000,"typo; changed from FERU-8 to FERU-18"
"3750","GX - 07/22/2018","GX - 07/22/2018",5,"B3","PLMA-12","WW",7,22,2018,"T2",4.38,1987,NA
"3751","GX - 07/27/2018","GX - 07/27/2018",4,"B1","SEAC-11","WD",7,27,2018,"T1",4.09,1855,NA
"3752","GX - 07/22/2018","GX - 07/22/2018",5,"B3","EMNI-??","WW",7,22,2018,"T2",4.64,2105,NA
"3753","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SC-18","WW",7,22,2018,"T2",4.61,2091,NA
"3754","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SEAL-9","WW",7,22,2018,"T2",4.45,2018,NA
"3755","GX - 07/22/2018","GX - 07/22/2018",5,"B3","DASP-10","WW",7,22,2018,"T2",4.34,1969,NA
"3756","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SITR-13","WW",7,22,2018,"T2",4.04,1833,NA
"3757","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SYNO-7","WW",7,22,2018,"T2",4.26,1932,NA
"3758","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SESE-13","WW",7,22,2018,"T2",4.5,2041,NA
"3759","GX - 07/22/2018","GX - 07/22/2018",5,"B3","FERU-7","WW",7,22,2018,"T2",4.51,2046,NA
"3760","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SEAC-10","WW",7,22,2018,"T2",4.37,1982,NA
"3761","GX - 07/22/2018","GX - 07/22/2018",5,"B3","VAMA-18","WW",7,22,2018,"T2",4.14,1878,NA
"3762","GX - 07/22/2018","GX - 07/22/2018",5,"B3","DEFL-12","WW",7,22,2018,"T2",4.32,1960,NA
"3763","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SEAL-16","WW",7,22,2018,"T2",4.27,1937,NA
"3764","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SITR-8","WW",7,22,2018,"T2",4.46,2023,NA
"3765","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SYNO-1","WW",7,22,2018,"T2",4.49,2037,NA
"3766","GX - 07/22/2018","GX - 07/22/2018",5,"B3","EMNI-11","WW",7,22,2018,"T2",4.63,2100,NA
"3767","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SOBI-16","WW",7,22,2018,"T2",4.59,2082,NA
"3768","GX - 07/22/2018","GX - 07/22/2018",5,"B3","PLMA-4","WW",7,22,2018,"T2",4.18,1896,NA
"3769","GX - 07/22/2018","GX - 07/22/2018",5,"B3","DASP-7","WW",7,22,2018,"T2",4.29,1946,NA
"3770","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SC-10","WW",7,22,2018,"T2",4.51,2046,NA
"3771","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SOBI-14","WW",7,22,2018,"T3",4.46,2023,NA
"3772","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SESE-16","WW",7,22,2018,"T3",4.21,1910,NA
"3773","GX - 07/22/2018","GX - 07/22/2018",5,"B3","DEFL-5","WW",7,22,2018,"T3",4.16,1887,NA
"3774","GX - 07/22/2018","GX - 07/22/2018",5,"B3","VAMA-2","WW",7,22,2018,"T3",4.21,1910,NA
"3775","GX - 07/22/2018","GX - 07/22/2018",5,"B3","FERU-18","WW",7,22,2018,"T3",4.33,1964,"typo; changed from FERU-8 to FERU-18"
"3776","GX - 07/22/2018","GX - 07/22/2018",5,"B3","PLMA-12","WW",7,22,2018,"T3",4.31,1955,NA
"3777","GX - 07/27/2018","GX - 07/27/2018",4,"B1","SEAC-11","WD",7,27,2018,"T2",4.39,1991,NA
"3778","GX - 07/22/2018","GX - 07/22/2018",5,"B3","EMNI-??","WW",7,22,2018,"T3",4.59,2082,NA
"3779","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SC-18","WW",7,22,2018,"T3",4.58,2077,NA
"3780","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SEAL-9","WW",7,22,2018,"T3",4.4,1996,NA
"3781","GX - 07/22/2018","GX - 07/22/2018",5,"B3","DASP-10","WW",7,22,2018,"T3",4.31,1955,NA
"3782","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SITR-13","WW",7,22,2018,"T3",4,1814,NA
"3783","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SYNO-7","WW",7,22,2018,"T3",4.19,1901,NA
"3784","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SESE-13","WW",7,22,2018,"T3",4.46,2023,NA
"3785","GX - 07/22/2018","GX - 07/22/2018",5,"B3","FERU-7","WW",7,22,2018,"T3",4.48,2032,NA
"3786","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SEAC-10","WW",7,22,2018,"T3",4.33,1964,NA
"3787","GX - 07/22/2018","GX - 07/22/2018",5,"B3","VAMA-18","WW",7,22,2018,"T3",4.11,1864,NA
"3788","GX - 07/22/2018","GX - 07/22/2018",5,"B3","DEFL-12","WW",7,22,2018,"T3",4.27,1937,NA
"3789","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SEAL-16","WW",7,22,2018,"T3",4.24,1923,NA
"3790","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SITR-8","WW",7,22,2018,"T3",4.42,2005,NA
"3791","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SYNO-1","WW",7,22,2018,"T3",4.42,2005,NA
"3792","GX - 07/22/2018","GX - 07/22/2018",5,"B3","EMNI-11","WW",7,22,2018,"T3",4.64,2105,NA
"3793","GX - 07/22/2018","GX - 07/22/2018",5,"B3","SOBI-16","WW",7,22,2018,"T3",4.52,2050,NA
"3794","GX - 07/22/2018","GX - 07/22/2018",5,"B3","PLMA-4","WW",7,22,2018,"T3",4.13,1873,NA
